block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_275125,33-52,1,33 Riverside,330004,SE2014-hsep1407-Sunday-01_merged_980030,1984285-SE2014-hsep1407-Sunday-01_merged_990766
a_276864,21-52,1,21 Reservoir,210012,SE2014-hsep1401-Weekday-02_merged_980022,1990204-SE2014-hsep1401-Weekday-02_merged_980636
b_275056,71-52,1,71 BROAD ST.,710002,SE2014-hsep1406-Saturday-01_merged_980027,1983002-SE2014-hsep1406-Saturday-01_merged_985698
a_275684,50-52,1,50 Douglas Av,500014,SE2014-hsep1407-Sunday-01_merged_980020,1986828-SE2014-hsep1407-Sunday-01_merged_980053
a_275068,92-52,0,XXXXX,920029,SE2014-hsep1406-Saturday-01_merged_980017,1983127-SE2014-hsep1406-Saturday-01_merged_984516
b_275072,19-52,1,19 Plainfield,190048,SE2014-hsep1406-Saturday-01_merged_980027,1983245-SE2014-hsep1406-Saturday-01_merged_988442
b_276868,76-52,1,76 Central Ave,760002,SE2014-hsep1401-Weekday-02_merged_980032,1990383-SE2014-hsep1401-Weekday-02_merged_989526
b_276815,8-52,1,8 JEFFERSN BL,80013,SE2014-hsep1401-Weekday-02_merged_980032,1989451-SE2014-hsep1401-Weekday-02_merged_986900
b_276878,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980032,1990658-SE2014-hsep1401-Weekday-02_merged_991235
a_274781,63-52,0,63 GATEWAY,630023,SE2014-hsem1401-Weekday-01_merged_980019,1978642-SE2014-hsem1401-Weekday-01
b_278781,63-52,0,63 GATEWAY,630024,SE2014-hsem1406-Saturday-01_merged_980034,1996206-SE2014-hsem1406-Saturday-01
a_275145,13-52,1,13 ARCTIC,130006,SE2014-hsep1407-Sunday-01_merged_980020,1984800-SE2014-hsep1407-Sunday-01_merged_984438
a_275056,71-52,0,71 pawtucket,710001,SE2014-hsep1406-Saturday-01_merged_980017,1983021-SE2014-hsep1406-Saturday-01_merged_981033
a_275146,57-52,0,57 Providence,570004,SE2014-hsep1407-Sunday-01_merged_980020,1984553-SE2014-hsep1407-Sunday-01_merged_984539
b_275071,19-52,0,19 Providence,190047,SE2014-hsep1406-Saturday-01_merged_980027,1983246-SE2014-hsep1406-Saturday-01_merged_987113
b_274784,14-52,1,14 West Bay,140004,SE2014-hsem1401-Weekday-01_merged_980029,1978714-SE2014-hsem1401-Weekday-01_merged_990038
b_276964,50-52,1,50 Douglas Av,500014,SE2014-hsep1401-Weekday-02_merged_980032,1991897-SE2014-hsep1401-Weekday-02_merged_989428
b_275120,73-52,1,73 MIN. SPRING,730008,SE2014-hsep1407-Sunday-01_merged_980030,1984083-SE2014-hsep1407-Sunday-01_merged_986445
b_275082,57-52,0,57 Providence,570004,SE2014-hsep1406-Saturday-01_merged_980027,1983422-SE2014-hsep1406-Saturday-01_merged_985890
a_276975,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991594-SE2014-hsep1401-Weekday-02_merged_984095
a_277021,1-52,1,1 Eddy St,10025,SE2014-hsep1401-Weekday-02_merged_980022,1992523-SE2014-hsep1401-Weekday-02_merged_980175
a_276965,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980022,1991949-SE2014-hsep1401-Weekday-02_merged_983744
b_275051,55-52,1,55 FATIMA,550017,SE2014-hsep1406-Saturday-01_merged_980027,1982639-SE2014-hsep1406-Saturday-01_merged_989716
a_274796,61-52,1,61X EAST SIDE,610002,SE2014-hsem1401-Weekday-01_merged_980019,1978803-SE2014-hsem1401-Weekday-01_merged_984920
a_275107,75-52,0,75 Pawtucket,750003,SE2014-hsep1407-Sunday-01_merged_980020,1984052-SE2014-hsep1407-Sunday-01_merged_980665
a_276967,52-52,0,52 Providence,520025,SE2014-hsep1401-Weekday-02_merged_980022,1991976-SE2014-hsep1401-Weekday-02_merged_980060
b_275147,19-52,0,19 Providence,190047,SE2014-hsep1407-Sunday-01_merged_980030,1984811-SE2014-hsep1407-Sunday-01_merged_986725
b_276890,20-52,1,20 Elmwood,200005,SE2014-hsep1401-Weekday-02_merged_980032,1990757-SE2014-hsep1401-Weekday-02_merged_987613
b_275158,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980030,1985043-SE2014-hsep1407-Sunday-01_merged_985774
a_276842,92-52,1,XXXXX,920030,SE2014-hsep1401-Weekday-02_merged_980022,1989721-SE2014-hsep1401-Weekday-02_merged_981003
a_275150,71-52,0,71 pawtucket,710003,SE2014-hsep1407-Sunday-01_merged_980020,1984167-SE2014-hsep1407-Sunday-01_merged_982754
a_277025,1-52,1,1 Eddy St,10025,SE2014-hsep1401-Weekday-02_merged_980022,1992540-SE2014-hsep1401-Weekday-02_merged_984887
b_275057,71-52,1,71 BROAD ST.,710002,SE2014-hsep1406-Saturday-01_merged_980027,1982988-SE2014-hsep1406-Saturday-01_merged_987579
b_276710,1-52,0,1 Hope St,10006,SE2014-hsep1406-Saturday-01_merged_980027,1988767-SE2014-hsep1406-Saturday-01_merged_991077
b_276871,13-52,0,13 WARW. MALL,130005,SE2014-hsep1401-Weekday-02_merged_980032,1990120-SE2014-hsep1401-Weekday-02_merged_987319
a_276876,17-52,0,17 Providence,170013,SE2014-hsep1401-Weekday-02_merged_980022,1990635-SE2014-hsep1401-Weekday-02_merged_985214
a_274815,63-52,0,63 GATEWAY,630021,SE2014-hsem1406-Saturday-01_merged_980024,1979046-SE2014-hsem1406-Saturday-01
a_276868,80-52,0,80 Pawtucket,800006,SE2014-hsep1401-Weekday-02_merged_980022,1990319-SE2014-hsep1401-Weekday-02_merged_985148
a_276690,11-52,0,R-LINE NORTH,110003,SE2014-hsep1406-Saturday-01_merged_980017,1983779-SE2014-hsep1406-Saturday-01_merged_981520
a_276877,19-52,0,19 Providence,190047,SE2014-hsep1401-Weekday-02_merged_980022,1990660-SE2014-hsep1401-Weekday-02_merged_983121
b_275074,20-52,1,20 Elmwood,200005,SE2014-hsep1406-Saturday-01_merged_980027,1983334-SE2014-hsep1406-Saturday-01_merged_987586
a_275056,80-52,1,80 Armistice,800002,SE2014-hsep1406-Saturday-01_merged_980017,1982969-SE2014-hsep1406-Saturday-01_merged_983717
b_275707,66-52,0,66 Providence,660007,SE2014-hsep1406-Saturday-01_merged_980027,1986959-SE2014-hsep1406-Saturday-01_merged_988147
b_275050,55-52,1,55 FATIMA,550017,SE2014-hsep1406-Saturday-01_merged_980027,1982656-SE2014-hsep1406-Saturday-01_merged_987545
b_275085,54-52,1,54 Lincoln,540049,SE2014-hsep1406-Saturday-01_merged_980027,1983556-SE2014-hsep1406-Saturday-01_merged_987702
b_276826,6-52,0,6 Providence,60002,SE2014-hsep1401-Weekday-02_merged_980032,1989564-SE2014-hsep1401-Weekday-02_merged_986182
a_277024,1-52,0,XXXXX,10008,SE2014-hsep1401-Weekday-02_merged_980022,1992514-SE2014-hsep1401-Weekday-02_merged_985297
a_276808,27-52,1,27 MANTON AVE,270013,SE2014-hsep1401-Weekday-02_merged_980022,1991809-SE2014-hsep1401-Weekday-02_merged_980526
a_276884,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980022,1990790-SE2014-hsep1401-Weekday-02_merged_983596
a_276890,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980022,1990821-SE2014-hsep1401-Weekday-02_merged_981218
b_276861,21-52,1,Outbound,210020,SE2014-hsep1401-Weekday-02_merged_980032,1990173-SE2014-hsep1401-Weekday-02_merged_990877
a_276957,32-52,1,32 EAST PROV.,320006,SE2014-hsep1401-Weekday-02_merged_980022,1989993-SE2014-hsep1401-Weekday-02_merged_982085
a_276803,28-52,0,28 Providence,280002,SE2014-hsep1401-Weekday-02_merged_980022,1991825-SE2014-hsep1401-Weekday-02_merged_980317
b_276890,20-52,1,20 Elmwood,200005,SE2014-hsep1401-Weekday-02_merged_980032,1990709-SE2014-hsep1401-Weekday-02_merged_986859
a_277025,1-52,0,XXXXX,10008,SE2014-hsep1401-Weekday-02_merged_980022,1992504-SE2014-hsep1401-Weekday-02_merged_983765
a_276982,1-52,1,Providence,10026,SE2014-hsep1401-Weekday-02_merged_980022,1992127-SE2014-hsep1401-Weekday-02
a_275162,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1407-Sunday-01_merged_980020,1985005-SE2014-hsep1407-Sunday-01_merged_985190
b_275483,67-52,0,67 GATEWAY,670011,SE2014-hsem1407-Sunday-01_merged_980026,1986313-SE2014-hsem1407-Sunday-01_merged_988109
b_275132,31-52,1,31 Cranston St,310002,SE2014-hsep1407-Sunday-01_merged_980030,1984507-SE2014-hsep1407-Sunday-01_merged_989981
b_276845,3-52,0,3 PROVIDENCE,30029,SE2014-hsep1401-Weekday-02_merged_980032,1989823-SE2014-hsep1401-Weekday-02_merged_987427
a_276856,55-52,1,55 FATIMA,550017,SE2014-hsep1401-Weekday-02_merged_980022,1989901-SE2014-hsep1401-Weekday-02_merged_980712
a_275309,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985903-SE2014-hsep1406-Saturday-01_merged_983927
a_276937,58-52,1,58 MIN SPRING,580020,SE2014-hsep1401-Weekday-02_merged_980022,1991325-SE2014-hsep1401-Weekday-02_merged_980145
b_276950,11-52,0,R-LINE NORTH,110003,SE2014-hsep1401-Weekday-02_merged_980032,1991518-SE2014-hsep1401-Weekday-02_merged_989974
b_275479,67-52,0,67 GATEWAY,670011,SE2014-hsem1406-Saturday-01_merged_980034,1986239-SE2014-hsem1406-Saturday-01_merged_987434
a_275683,52-52,0,52 Providence,520023,SE2014-hsep1407-Sunday-01_merged_980020,1986813-SE2014-hsep1407-Sunday-01_merged_985451
b_275069,31-52,1,31 Cranston St,310002,SE2014-hsep1406-Saturday-01_merged_980027,1982844-SE2014-hsep1406-Saturday-01_merged_990667
b_275090,98-52,0,98 PAWTUCKET,980001,SE2014-hsep1406-Saturday-01_merged_980027,1983658-SE2014-hsep1406-Saturday-01_merged_985708
b_276937,58-52,0,58 Providence,580007,SE2014-hsep1401-Weekday-02_merged_980032,1991329-SE2014-hsep1401-Weekday-02_merged_987843
b_275308,27-52,1,Outbound,270016,SE2014-hsep1406-Saturday-01_merged_980027,1985864-SE2014-hsep1406-Saturday-01_merged_990172
b_274821,60-52,0,60 Providence,600038,SE2014-hsem1406-Saturday-01_merged_980034,1979003-SE2014-hsem1406-Saturday-01_merged_986172
b_276805,27-52,0,27 Providence,270010,SE2014-hsep1401-Weekday-02_merged_980032,1991709-SE2014-hsep1401-Weekday-02_merged_988660
b_276715,1-52,0,XXXXX,10008,SE2014-hsep1407-Sunday-01_merged_980030,1988796-SE2014-hsep1407-Sunday-01_merged_985709
b_276380,29-52,0,29 Kent Co.,290039,SE2014-hsep1406-Saturday-01_merged_980027,1982423-SE2014-hsep1406-Saturday-01_merged_987428
a_275684,50-52,1,50 Douglas Av,500014,SE2014-hsep1407-Sunday-01_merged_980020,1986820-SE2014-hsep1407-Sunday-01_merged_982594
b_275144,13-52,0,13 WARW. MALL,130005,SE2014-hsep1407-Sunday-01_merged_980030,1984782-SE2014-hsep1407-Sunday-01_merged_986978
a_275125,33-52,1,33 Riverside,330004,SE2014-hsep1407-Sunday-01_merged_980020,1984299-SE2014-hsep1407-Sunday-01_merged_983559
a_276710,1-52,0,1 Hope St,10006,SE2014-hsep1406-Saturday-01_merged_980017,1988765-SE2014-hsep1406-Saturday-01_merged_984768
a_276856,33-52,0,33 Providence,330003,SE2014-hsep1401-Weekday-02_merged_980022,1989968-SE2014-hsep1401-Weekday-02_merged_984964
b_275072,19-52,0,19 Providence,190047,SE2014-hsep1406-Saturday-01_merged_980027,1983234-SE2014-hsep1406-Saturday-01_merged_987514
a_275153,6-52,0,6 Providence,60007,SE2014-hsep1407-Sunday-01_merged_980020,1984148-SE2014-hsep1407-Sunday-01_merged_981549
b_275148,17-52,0,17 Providence,170013,SE2014-hsep1407-Sunday-01_merged_980030,1984828-SE2014-hsep1407-Sunday-01_merged_986555
a_276380,29-52,1,29 Kent Co.,290042,SE2014-hsep1406-Saturday-01_merged_980017,1982191-SE2014-hsep1406-Saturday-01_merged_982354
b_275479,67-52,1,67 BELLEVUE,670007,SE2014-hsem1406-Saturday-01_merged_980034,1986195-SE2014-hsem1406-Saturday-01_merged_986969
a_276879,17-52,1,17 Dyer,170012,SE2014-hsep1401-Weekday-02_merged_980022,1989323-SE2014-hsep1401-Weekday-02_merged_984327
b_278776,63-52,1,63 BROADWAY,630025,SE2014-hsem1401-Weekday-01_merged_980029,1996069-SE2014-hsem1401-Weekday-01
a_275052,55-52,0,55 Providence,550006,SE2014-hsep1406-Saturday-01_merged_980017,1982731-SE2014-hsep1406-Saturday-01_merged_981018
a_276837,18-52,1,18 Union Ave,180023,SE2014-hsep1401-Weekday-02_merged_980022,1989659-SE2014-hsep1401-Weekday-02_merged_982584
a_275483,67-52,0,67 GATEWAY,670012,SE2014-hsem1407-Sunday-01_merged_980016,1986256-SE2014-hsem1407-Sunday-01_merged_980174
b_276891,20-52,1,20 Elmwood,200005,SE2014-hsep1401-Weekday-02_merged_980032,1990824-SE2014-hsep1401-Weekday-02_merged_990438
b_274810,64-52,0,XXXXX,640024,SE2014-hsem1401-Weekday-01_merged_980029,1978862-SE2014-hsem1401-Weekday-01_merged_988607
a_276978,29-52,1,29 Kent Co.,290042,SE2014-hsep1401-Weekday-02_merged_980022,1989393-SE2014-hsep1401-Weekday-02_merged_982010
a_275682,50-52,1,50 Douglas Av,500014,SE2014-hsep1406-Saturday-01_merged_980017,1986760-SE2014-hsep1406-Saturday-01_merged_985659
b_275682,50-52,0,50 Providence,500012,SE2014-hsep1406-Saturday-01_merged_980027,1986762-SE2014-hsep1406-Saturday-01_merged_990988
b_275483,67-52,1,67 BELLEVUE,670007,SE2014-hsem1407-Sunday-01_merged_980026,1986291-SE2014-hsem1407-Sunday-01_merged_990048
b_276841,92-52,0,92 East Side M,920029,SE2014-hsep1401-Weekday-02_merged_980032,1990606-SE2014-hsep1401-Weekday-02_merged_986943
b_276887,22-52,0,22 Providence,220017,SE2014-hsep1401-Weekday-02_merged_980032,1990783-SE2014-hsep1401-Weekday-02_merged_989791
b_276911,30-52,1,30 Oaklawn,300015,SE2014-hsep1401-Weekday-02_merged_980032,1990047-SE2014-hsep1401-Weekday-02_merged_990577
b_275708,66-52,1,66 URI,660011,SE2014-hsep1406-Saturday-01_merged_980027,1986963-SE2014-hsep1406-Saturday-01_merged_986944
b_276880,17-52,1,17 Dyer,170012,SE2014-hsep1401-Weekday-02_merged_980032,1989368-SE2014-hsep1401-Weekday-02_merged_985937
a_276933,60-52,0,60 Providence,600038,SE2014-hsep1401-Weekday-02_merged_980022,1991270-SE2014-hsep1401-Weekday-02_merged_984842
a_275307,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985891-SE2014-hsep1406-Saturday-01_merged_984191
a_276864,21-52,1,21 Reservoir,210012,SE2014-hsep1401-Weekday-02_merged_980022,1990240-SE2014-hsep1401-Weekday-02_merged_981593
b_275476,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980029,1986112-SE2014-hsem1401-Weekday-01_merged_990134
a_275308,28-52,1,28 Providence,280003,SE2014-hsep1406-Saturday-01_merged_980017,1985901-SE2014-hsep1406-Saturday-01_merged_981526
b_276685,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1406-Saturday-01_merged_980027,1983821-SE2014-hsep1406-Saturday-01_merged_990242
a_276966,52-52,1,52 Bryant Univ,520028,SE2014-hsep1401-Weekday-02_merged_980022,1992005-SE2014-hsep1401-Weekday-02_merged_982274
b_276819,87-52,1,87 Downtown,870001,SE2014-hsep1401-Weekday-02_merged_980032,1989481-SE2014-hsep1401-Weekday-02_merged_988846
b_275151,60-52,0,60 Providence,600038,SE2014-hsep1407-Sunday-01_merged_980030,1984856-SE2014-hsep1407-Sunday-01_merged_987247
b_275483,67-52,1,67 BELLEVUE,670007,SE2014-hsem1407-Sunday-01_merged_980026,1986286-SE2014-hsem1407-Sunday-01_merged_985885
a_276958,40-52,0,40 Providence,400002,SE2014-hsep1401-Weekday-02_merged_980022,1990428-SE2014-hsep1401-Weekday-02_merged_983958
b_275696,65-52,0,65 Providence,650005,SE2014-hsem1401-Weekday-01_merged_980029,1986924-SE2014-hsem1401-Weekday-01_merged_988018
a_275034,60-52,1,60 Newport,600047,SE2014-hsep1406-Saturday-01_merged_980017,1982342-SE2014-hsep1406-Saturday-01_merged_980824
a_277076,55-52,1,55 Shaws\PC,550018,SE2014-hset1401-Weekday-01-0001000_merged_980015,1992368-SE2014-hset1401-Weekday-01-0001000_merged_983745
a_276885,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980022,1990706-SE2014-hsep1401-Weekday-02_merged_981404
b_276837,18-52,0,18 Providence,180021,SE2014-hsep1401-Weekday-02_merged_980032,1989639-SE2014-hsep1401-Weekday-02_merged_987581
a_276895,54-52,1,54 Lincoln,540048,SE2014-hsep1401-Weekday-02_merged_980022,1991002-SE2014-hsep1401-Weekday-02_merged_980740
b_276891,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980032,1990801-SE2014-hsep1401-Weekday-02_merged_988957
b_277021,1-52,1,1 Eddy St,10025,SE2014-hsep1401-Weekday-02_merged_980032,1992531-SE2014-hsep1401-Weekday-02_merged_988573
a_276978,29-52,1,29 Kent Co.,290042,SE2014-hsep1401-Weekday-02_merged_980022,1989395-SE2014-hsep1401-Weekday-02_merged_983342
a_275681,50-52,1,50 Douglas Av,500014,SE2014-hsep1406-Saturday-01_merged_980017,1986759-SE2014-hsep1406-Saturday-01_merged_983341
b_276869,71-52,0,71 pawtucket,710001,SE2014-hsep1401-Weekday-02_merged_980032,1990399-SE2014-hsep1401-Weekday-02_merged_986063
a_277076,55-52,0,55 Providence,550016,SE2014-hset1401-Weekday-01-0001000_merged_980015,1992367-SE2014-hset1401-Weekday-01-0001000_merged_984803
b_276806,28-52,1,28 HARTFORD,280003,SE2014-hsep1401-Weekday-02_merged_980032,1991778-SE2014-hsep1401-Weekday-02_merged_990953
a_276852,33-52,1,33 Riverside,330004,SE2014-hsep1401-Weekday-02_merged_980022,1989898-SE2014-hsep1401-Weekday-02_merged_981176
a_276801,27-52,1,27 MANTON AVE,270013,SE2014-hsep1401-Weekday-02_merged_980022,1991761-SE2014-hsep1401-Weekday-02_merged_981142
b_276963,50-52,0,50 Providence,500012,SE2014-hsep1401-Weekday-02_merged_980032,1991945-SE2014-hsep1401-Weekday-02_merged_990729
a_276885,57-52,1,57 SMITH ST,570009,SE2014-hsep1401-Weekday-02_merged_980022,1990754-SE2014-hsep1401-Weekday-02_merged_982285
b_275054,30-52,0,30 Providence,300014,SE2014-hsep1406-Saturday-01_merged_980027,1982774-SE2014-hsep1406-Saturday-01_merged_988152
a_275082,51-52,0,51 PROVIDENCE,510013,SE2014-hsep1406-Saturday-01_merged_980017,1983522-SE2014-hsep1406-Saturday-01_merged_982929
a_275141,72-52,1,72 Pawtucket,720018,SE2014-hsep1407-Sunday-01_merged_980020,1984727-SE2014-hsep1407-Sunday-01_merged_982997
b_275059,80-52,0,80 Pawtucket,800006,SE2014-hsep1406-Saturday-01_merged_980027,1982940-SE2014-hsep1406-Saturday-01_merged_986270
b_275476,67-52,1,67 BELLEVUE,670007,SE2014-hsem1401-Weekday-01_merged_980029,1986103-SE2014-hsem1401-Weekday-01_merged_990160
b_275127,30-52,1,30 Oaklawn,300015,SE2014-hsep1407-Sunday-01_merged_980030,1984360-SE2014-hsep1407-Sunday-01_merged_990118
b_276826,6-52,0,6 Providence,60008,SE2014-hsep1401-Weekday-02_merged_980032,1989560-SE2014-hsep1401-Weekday-02_merged_988659
a_275482,67-52,0,67 GATEWAY,670011,SE2014-hsem1407-Sunday-01_merged_980016,1986333-SE2014-hsem1407-Sunday-01_merged_981571
b_276941,78-52,0,78 Providence,780001,SE2014-hsep1401-Weekday-02_merged_980032,1991396-SE2014-hsep1401-Weekday-02_merged_986379
a_275021,60-52,0,60 Providence,600038,SE2014-hsep1406-Saturday-01_merged_980017,1982341-SE2014-hsep1406-Saturday-01_merged_985560
a_275482,67-52,0,67 GATEWAY,670011,SE2014-hsem1407-Sunday-01_merged_980016,1986316-SE2014-hsem1407-Sunday-01_merged_982209
a_276912,34-52,0,34 Providence,340004,SE2014-hsep1401-Weekday-02_merged_980022,1990017-SE2014-hsep1401-Weekday-02_merged_980266
b_274809,64-52,0,XXXXX,640024,SE2014-hsem1401-Weekday-01_merged_980029,1978860-SE2014-hsem1401-Weekday-01_merged_988737
a_276828,54-52,1,54 Lincoln,540048,SE2014-hsep1401-Weekday-02_merged_980022,1991051-SE2014-hsep1401-Weekday-02_merged_980932
a_275025,6-52,1,6 PRAIRIE,60009,SE2014-hsep1406-Saturday-01_merged_980017,1982539-SE2014-hsep1406-Saturday-01_merged_985028
a_275714,66-52,0,66 Providence,660008,SE2014-hsep1407-Sunday-01_merged_980020,1987011-SE2014-hsep1407-Sunday-01_merged_983707
a_276886,20-52,1,20 ELMWOOD,200004,SE2014-hsep1401-Weekday-02_merged_980022,1990817-SE2014-hsep1401-Weekday-02_merged_984332
b_275136,22-52,0,22 Providence,220017,SE2014-hsep1407-Sunday-01_merged_980030,1984600-SE2014-hsep1407-Sunday-01_merged_986884
b_275483,67-52,1,67 BELLEVUE,670007,SE2014-hsem1407-Sunday-01_merged_980026,1986272-SE2014-hsem1407-Sunday-01_merged_991140
b_275146,57-52,1,57 SMITH ST,570009,SE2014-hsep1407-Sunday-01_merged_980030,1984552-SE2014-hsep1407-Sunday-01_merged_985946
b_276856,33-52,0,33 Providence,330003,SE2014-hsep1401-Weekday-02_merged_980032,1989968-SE2014-hsep1401-Weekday-02_merged_990616
b_275708,66-52,0,66 Providence,660007,SE2014-hsep1406-Saturday-01_merged_980027,1986953-SE2014-hsep1406-Saturday-01_merged_989017
b_276864,56-52,1,56 Chalkstone,560008,SE2014-hsep1401-Weekday-02_merged_980032,1990181-SE2014-hsep1401-Weekday-02_merged_988475
a_275151,60-52,1,60 Newport,600066,SE2014-hsep1407-Sunday-01_merged_980020,1984884-SE2014-hsep1407-Sunday-01_merged_982797
b_276827,6-52,0,6 Providence,60007,SE2014-hsep1401-Weekday-02_merged_980032,1989563-SE2014-hsep1401-Weekday-02_merged_989127
a_276802,27-52,0,27 Providence,270011,SE2014-hsep1401-Weekday-02_merged_980022,1991706-SE2014-hsep1401-Weekday-02_merged_982062
b_277023,1-52,0,1 Hope St,10006,SE2014-hsep1401-Weekday-02_merged_980032,1992549-SE2014-hsep1401-Weekday-02_merged_987657
a_275078,57-52,1,57 SMITH ST,570009,SE2014-hsep1406-Saturday-01_merged_980017,1983478-SE2014-hsep1406-Saturday-01_merged_980735
b_276941,78-52,0,78 Providence,780001,SE2014-hsep1401-Weekday-02_merged_980032,1991369-SE2014-hsep1401-Weekday-02_merged_987781
b_275069,31-52,1,31 Cranston St,310002,SE2014-hsep1406-Saturday-01_merged_980027,1982860-SE2014-hsep1406-Saturday-01_merged_989474
b_275174,60-52,0,60 Providence,600038,SE2014-hsep1407-Sunday-01_merged_980030,1985152-SE2014-hsep1407-Sunday-01_merged_988523
a_275480,67-52,0,67 GATEWAY,670011,SE2014-hsem1406-Saturday-01_merged_980024,1986225-SE2014-hsem1406-Saturday-01_merged_984328
b_275059,76-52,1,76 Central Ave,760002,SE2014-hsep1406-Saturday-01_merged_980027,1982959-SE2014-hsep1406-Saturday-01_merged_988679
a_276808,27-52,0,27 Providence,270010,SE2014-hsep1401-Weekday-02_merged_980022,1989305-SE2014-hsep1401-Weekday-02_merged_981698
b_276803,28-52,1,28 HARTFORD,280003,SE2014-hsep1401-Weekday-02_merged_980032,1991756-SE2014-hsep1401-Weekday-02_merged_989533
b_276841,92-52,1,92 Federal Hil,920030,SE2014-hsep1401-Weekday-02_merged_980032,1989685-SE2014-hsep1401-Weekday-02_merged_990481
b_275305,27-52,1,27 Manton Ave,270014,SE2014-hsep1407-Sunday-01_merged_980030,1985782-SE2014-hsep1407-Sunday-01_merged_986146
a_276945,11-52,1,R-LINE SOUTH,110004,SE2014-hsep1401-Weekday-02_merged_980022,1991550-SE2014-hsep1401-Weekday-02_merged_980480
b_275183,66-52,0,66 Providence,660002,SE2014-hsef1401-Weekday-01-0000100_merged_980031,1985205-SE2014-hsef1401-Weekday-01-0000100_merged_990350
